company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
華鎂鑫,8087,"2,958","1,022",665,"-8,050","-6,572","-5,670","-4,502","-4,844","-7,219","-5,067","5,208","-35,097","-8,525","-9,714","1,159","7,223","2,566","1,975","2,592"
品安,8088,"27,160","26,016","9,626","96,738","64,958","20,304","14,202","102,435","60,002","32,419","13,108","211,071","191,532","157,246","113,972","40,186","-4,338","7,650","19,153"
翔名,8091,"173,021","102,353","55,326","311,361","248,409","147,197","53,543","231,024","170,758","104,093","48,216","215,768","165,220","111,787","51,266","272,074","214,977","148,811","63,225"
建暐,8092,"-15,169","-9,298",-644,"-28,607","-10,594","-4,409","5,192","4,333","2,561","1,064",98,127,-696,128,"-5,587","5,403","7,497","3,305","2,591"
保銳,8093,"18,458","13,111","9,186","-35,005","-29,607","-54,847","-24,300","-62,803","-32,002","-4,237","15,746","-36,583","-32,456","-35,692","-17,600","-77,000","-63,615","-39,833","-20,760"
擎亞,8096,"-105,494","1,116",675,"194,239","140,675","2,740","2,394","2,688","-34,467","-29,746","-29,080","-176,667","-78,072","-5,188","9,338","214,264","227,648","253,600","90,460"
常珵,8097,"17,995","21,737","19,089","-28,358","-16,718","-12,000","-3,147","-38,446","-24,207","-16,152","-5,530","-65,305","-28,900","-19,453","-8,457","2,754","7,495","10,752","4,803"
大世科,8099,"54,396","38,319","17,135","88,656","64,148","40,695","13,921","110,201","71,407","47,112","20,490","116,318","99,821","74,380","46,164","75,448","65,566","46,445","25,898"
華冠,8101,"-867,046","-489,309","-144,582","-361,406","-250,889","-154,108","-68,168","184,795","16,875","5,511","81,129","138,629","131,671","-25,731","-29,272","-505,055","-349,661","-148,948","-57,911"
瀚荃,8103,"149,499","84,690","25,913","93,765","71,046","125,118","73,157","392,225","293,839","164,929","79,916","275,317","196,139","118,662","55,634","323,809","277,942","186,309","94,200"
凌巨,8105,"364,467","336,698","130,821","447,237","348,475","1,689","-44,863","86,913","112,818","40,094","67,793","-601,513","-569,756","-432,799","-229,568","-628,184","-36,808","78,652","-2,997"
大億科,8107,"116,310","81,352","39,339","109,214","65,188","20,066","13,897","155,778","141,923","107,534","43,061","-1,395,511","-309,936","-240,464","-85,845","-176,776","-97,153","-144,076","-103,087"
博大,8109,"213,708","166,038","75,303","330,657","254,254","95,795","35,910","315,562","210,558","123,811","69,351","257,064","181,904","113,068","48,638","163,800","123,564","71,578","28,313"
華東,8110,"123,104","17,226","-75,210","143,530","59,020","-91,716","-46,694","875,742","673,551","362,436","98,401","322,378","250,411","105,618","13,334","-228,227","-232,669","-352,009","134,972"
立碁,8111,"-48,518","-32,496","-21,427","-91,757","-64,425","-51,948","-33,182","-114,634","-94,144","-83,499","-27,276","-117,606","-67,806","-51,731","-36,472","-295,184","-210,295","-165,369","-93,184"
至上,8112,"908,328","527,120","144,107","432,744","280,667","165,118","28,425","347,352","291,145","145,348","53,748","108,947","109,750","100,761","44,958","106,083","76,648","16,802","4,687"
振樺電,8114,"395,385","296,819","121,803","618,970","473,477","269,999","111,739","585,291","446,564","312,738","155,883","501,206","351,407","214,515","87,959","372,038","265,174","165,649","62,873"
越峰,8121,"-302,130","-202,540","-131,758","-499,197","-307,358","-179,748","-73,099","-124,617","-98,579","-63,587","-38,051","-188,103","-176,064","-110,581","-49,802","-64,393","-46,390","-24,435","-12,576"
福懋科,8131,"747,056","452,336","247,008","1,127,081","806,301","512,316","282,028","843,644","513,795","327,850","134,602","116,936","5,241","77,669","45,489","290,882","248,833","194,347","56,394"
正淩,8147,"43,349","27,016","11,303","78,534","58,699","39,368","23,480","59,736","47,286","30,371","19,487","32,283","23,991","21,861","13,343","35,203","31,315","13,654",
南茂,8150,"918,353","663,293","348,423","2,267,542","1,830,298","1,246,827","732,603","3,836,037","2,771,009","1,779,924","1,267,211","2,702,200","1,675,943","1,038,800","465,849","1,208,294",,"143,442",
博智,8155,"114,101","81,670","37,301","92,683","57,817","40,803","40,294","133,745","87,681","69,308","37,035","92,938","56,684","38,426","22,769","136,807","114,121","60,021","11,303"
達方,8163,"301,328","122,234","46,504","626,796","555,500","57,627","34,720","78,474","1,164","-73,543","-124,529","3,844","-31,351","1,025","37,630","223,768","156,179","99,104","34,625"
天宇,8171,"-99,995","-39,796","-25,879","-116,100","-65,403","-77,743","-40,819","-30,084","4,827",-207,"25,522","-47,619","-29,694","-13,541","-10,468","-19,720","-24,469","-23,202","-17,290"
智捷,8176,"2,350","4,616","-3,435","-14,541","-41,756","-45,913","-21,719","-375,846","-211,016","-139,342","-72,991","-151,727","-93,412","-50,668","-55,383","122,543","176,030","108,765",
加高,8182,"45,568","21,497","19,268","103,816","73,649","26,494","19,028","136,271","108,663","51,556","33,792","86,439","53,421","34,109","19,254","13,108","10,119","1,821","-20,005"
精星,8183,"54,152","4,721","-8,462","-77,814","-53,016","-52,357","-25,101","59,454","57,880","47,264","43,955","-32,031","-43,993","-28,109","-14,823","-38,882","-59,654","-50,755","-33,358"
無敵,8201,"-59,756","-17,525","9,050","-244,667","-114,424","-87,061","-28,091","-267,906","-111,514","-93,273","-15,543","-496,630","-171,849","-77,779","56,724","-491,997","-191,599","-111,865","-18,010"
勤誠,8210,"415,006","280,999","111,430","504,834","335,010","200,945","87,580","541,272","426,422","330,952","136,370","341,832","252,636","171,619","79,127","481,207","336,930","219,956","101,997"
志超,8213,"615,917","326,934","188,386","1,222,389","958,770","621,115","355,092","1,833,595","1,402,119","814,166","358,427","1,531,058","1,117,623","765,339","361,003","1,858,853","1,403,577","830,650","380,455"
明基材,8215,"-475,967","-145,550","-76,111","505,933","481,530","364,742","217,176","1,060,022","871,212","699,294","380,193","1,416,963","1,017,293","586,185","166,226","-1,083,750","-985,220","-613,118","-352,713"
寶一,8222,"56,976","48,145","29,360","85,531","65,017","34,927","13,989","42,210","30,051","16,035","4,909","40,499",,"22,910",,"38,744",,"19,117",
新漢,8234,"132,769","98,036","41,656","194,424","116,546","44,643","2,122","487,250","429,493","165,215","70,170","176,531","124,444","113,663","61,263","229,672","146,180","103,156","30,460"
華宏,8240,"-262,864","-172,442","-45,638","8,678","-25,869","-35,655","11,108","204,709","219,428","151,901","76,339","93,256","108,278","48,208","7,989","297,004","235,390","151,168","84,970"
菱光,8249,"219,284","89,090","17,673","293,600","290,397","149,788","65,598","308,496","271,028","150,211","70,721","189,298","120,243","37,602","9,949","149,076","150,587","82,359","20,997"
朋程,8255,"383,136","302,193","144,247","611,597","465,310","288,697","142,060","596,556","442,059","297,075","158,004","596,572","365,314","243,378","103,429","330,589","230,447","165,041","86,318"
富鼎,8261,"67,638","60,509","7,386","94,543","104,028","72,116","48,724","173,421","96,255","45,552","28,254","-116,924","-38,474","-26,602","-17,685","-197,182","15,044",458,"7,735"
宇瞻,8271,"247,056","157,285","91,029","228,389","171,327","122,860","60,320","491,389","369,502","243,226","122,044","447,210","335,927","266,706","139,158","401,149","314,200","215,845","105,455"
商丞,8277,"-78,610","-58,484","-34,104","-127,185","-115,991","-115,174","-79,241","-61,104","19,191","7,766","4,592","66,874","48,139","30,585","25,725","6,186","20,941","50,474","33,736"
生展,8279,"68,110","38,208","14,413","66,955","55,846","37,524","16,347","34,774",,"13,710",,"14,581",,"18,519",,"16,835",,17,
英格爾,8287,"208,845","113,902","34,251","234,038","162,074","56,245","29,611","200,355","139,882","86,475","59,118","269,388","213,310","178,168","80,521","134,476","116,038","61,621","92,068"
泰藝,8289,"17,842","11,608",-870,"53,488","50,182","7,922","-5,023","68,857","50,949","30,656","26,220","55,497","38,983","29,826","11,454","-11,818","-5,828","-15,560","-14,929"
尚茂,8291,"-40,524","-24,523","-11,019","-84,241","-53,999","-34,245","-18,428","-85,330","-63,610","-41,248","-21,207","-102,275","-56,275","-32,678","-17,166","-110,138","-54,308","-32,754","-18,663"
群聯,8299,"3,325,915","1,842,472","885,911","3,896,693","2,763,510","1,579,956","833,020","2,781,074","2,284,184","1,576,542","934,471","3,567,978","3,288,522","2,697,313","1,808,791","2,490,825","1,908,874","996,732","772,772"
日友,8341,"428,773","285,765","142,430","513,544","356,483","222,882","91,924","304,204","216,787","129,771",,"264,232",,"118,494",,"89,346",,"42,088",
恒耀,8349,"463,898","309,303","148,723","666,463","540,228","416,702","218,327","464,347","275,314","152,518","84,096","244,959","163,067","97,967","41,285","161,683","129,323","84,644","35,746"
冠好,8354,"17,680","20,486",492,"74,765","80,426","23,709","9,471","99,648","71,431","65,222","21,120","178,253","151,026","149,911","151,283","166,318","85,614","76,923","-7,520"
金居,8358,"327,901","159,110","52,689","-237,888","-170,545","-151,685","-81,846","-311,479","-214,629","-138,401","-48,318","-134,876","-66,214","-32,557","6,276","-98,555","-51,089","10,965","-9,824"
羅昇,8374,"10,587","-17,285","-22,231","-148,661","-107,468","-23,813","-39,309","-131,630",-558,"-12,743","-14,076","19,968","22,986","20,669","-14,082","-16,206","25,249","17,631",880
千附,8383,"392,771","263,198","139,467","412,422","300,870","167,466","95,492","350,669","272,138","187,573","122,184","187,468","124,232","80,261","37,231","153,086","99,707","57,768","4,396"
金益鼎,8390,"4,011","20,798","13,951","-155,452","-30,175","-5,260","-4,062","12,588","19,568","6,183","-9,418","-15,545","-11,789","-16,298","5,790","87,760","65,017","40,231","36,854"
白紗科,8401,"-25,063","9,635","-7,125","46,070","20,520","22,858",-859,"102,653","56,858","49,071","19,176","-56,725","-78,330","-82,502","-54,864","63,940","39,173","36,851","9,259"
盛弘,8403,"105,469","63,761","27,606","231,614","221,134","179,985","132,585","113,121","96,493","61,165","24,629","94,165","59,477","28,159","6,212","75,090","57,092","35,355","25,943"
百和興業-KY,8404,"373,467","272,566","136,068","544,453","409,708","286,690","134,177","398,864","288,049","208,883","92,853","315,548","230,638","161,311","58,009","246,691","142,074","93,937","48,704"
金可-KY,8406,"1,233,285","758,780","364,189","1,567,021","1,159,558","754,724","334,727","1,446,767","1,157,707","741,097","335,950","1,420,062","1,035,838","627,437","262,396","1,051,770","787,616","552,645","243,987"
商之器,8409,"-64,988","-52,194","-28,384","-5,918","-50,403","-39,475","-28,594","-67,534","-90,370","-57,124","-22,541","1,590","-28,320","-19,130","-14,129","-32,299",,"-23,500",
森田,8410,"37,299","15,733","3,378","-6,448","-31,071","-53,480","-17,154","208,308","157,887","59,430","23,591","125,248","71,348","52,069","-16,919","89,910","55,903","21,418","-23,640"
福貞-KY,8411,"350,826","197,726","120,860","227,962","179,288","101,754","76,167","211,992","216,869","169,292","139,608","715,369","580,910","414,824","170,856","444,028","263,349","104,933","54,362"
大國鋼,8415,"246,707","169,959","73,047","212,569","180,875","159,766","64,639","429,908",,"241,108","97,540","160,088",,"55,212",,"120,506",,"79,282",
實威,8416,"119,488","83,476","38,679","208,036","111,426","86,062","36,302","185,581","127,736","79,226","35,607","158,575","104,467","70,635","23,850","124,793","83,942","56,007","25,999"
捷必勝-KY,8418,"-188,110","-101,123","-51,932","-165,471","-78,366","14,516","4,640","24,117","22,309","3,029","11,026","52,258","60,731","66,948","36,362","33,915","7,219","2,820","59,290"
明揚,8420,"76,928","64,751","26,695","125,436","88,739","57,284","22,685","23,276","2,198","22,343","26,729","69,213","51,133","55,745","31,940","15,612",,"11,587",
旭源,8421,"83,829","73,359","27,067","5,335","11,382","4,902","1,039","-126,017","-69,480","-40,529","-7,064","-54,237","-23,710","-1,602","4,447","24,160","26,905","23,176","10,904"
可寧衛,8422,"1,130,101","756,612","386,740","1,231,474","903,476","578,353","297,762","1,026,075","743,371","511,422","278,489","1,248,221","914,855","519,923","253,590","1,455,607","1,145,711","788,915","372,586"
保綠-KY,8423,"-15,271","-16,331","-17,244","25,140","20,242","9,866","6,018","23,051","18,816","8,727","2,923","31,788","24,278","15,204","7,958","34,468","21,202","11,712","1,637"
惠普,8424,"87,958","58,341","26,057","135,624","101,438","66,862","31,049","144,986","105,830","64,705","27,024","124,730","88,032","59,222","28,390","103,227","76,628","49,419",
紅木-KY,8426,"213,765","144,826","52,782","156,125","81,785","39,678","26,128","194,724","157,505","129,680","74,919","230,263","134,724","55,056","17,910","169,907","101,696","28,241","14,853"
基勝-KY,8427,"749,600","863,250","353,053","452,421","307,063","349,285","412,742","-19,415","-239,351","-167,171","-35,122","231,259","86,302","184,652","289,621","434,549","337,909","406,872","369,395"
金麗-KY,8429,"662,974","521,768","240,726","990,151","723,531","493,572","222,723","1,011,784","738,154","500,041","232,589","954,292","704,965","434,060","188,707","922,405","643,350","419,342","159,962"
匯鑽科,8431,"-97,700","-77,462","-47,444","-80,742","-31,506","9,786","26,238","71,930","51,522","35,588","14,922","29,350","6,976",554,,"40,955",,"44,030",
東生華,8432,"133,395","130,948","56,247","82,890","50,861","37,356","12,169","74,440","66,471","57,112","27,302","110,210","95,938","70,105","33,105","141,556","107,954","74,458","46,256"
弘帆,8433,"263,192","181,143","86,753","355,207","251,720","138,403","62,939","210,655","148,535","82,013","41,043","184,816","148,748","99,558","40,784","99,419","66,452","49,468",
鉅邁,8435,"64,007","40,256","15,481","97,907","71,947","41,581","17,208","100,686","70,468","41,097","17,744","109,472","72,107","43,084","18,983","96,306","60,183","37,491",
大江,8436,"377,751","203,110","80,764","241,233","165,858","97,351","32,670","156,827","87,141","23,953","3,411","143,276","98,791","82,642","36,009","135,648",,"60,875",
大地-KY,8437,"240,471","145,257","74,340","250,581","176,602","90,940","51,738","206,644","152,308","87,039","42,480","173,853","131,188","71,956",,"143,808",,"63,899",
威宏-KY,8442,"102,228","94,310","5,530","239,966","207,519","99,800","26,064","196,685",,,,,,,,,,,
阿瘦,8443,"1,437","17,665","14,649","92,587","47,897","35,094","18,002","131,426","93,043","67,032","34,050","72,964","46,046","23,681","32,585","193,576",,,
綠河-KY,8444,"368,006","209,464","91,922","269,804","229,852","182,570","87,349","252,269","196,788","115,718","40,741","142,233",,"57,489",,"15,236",,"60,927",
華研,8446,"181,240","117,338","49,445","225,733","146,030","83,665","39,113","192,516","111,806","71,023","34,496","115,268","84,956","62,546","24,859","76,145",,"28,771",
霹靂,8450,"104,828","77,960","32,846","126,121","87,158","36,879",-511,"-107,760","103,465","70,922","35,307","170,631","118,001","81,285","40,738","169,267",,,
富邦媒,8454,"879,331","629,837","336,520","993,089","752,540","510,779","257,726","1,132,865","824,637","463,599","196,234","518,165","297,438","248,908",,"506,641",,,
大拓-KY,8455,"43,059","28,260","18,284","30,328","28,164","20,226","12,119","37,614","14,419","8,974","6,391","21,782",,,,,,,
柏文,8462,"117,160","68,017","24,251","132,973","100,953","72,495","37,142","87,741",,"35,122",,"47,370",,"32,614",,"43,444",,,
潤泰材,8463,"132,074","82,967","23,163","187,283","189,812","150,612","57,734","377,282","274,018","157,831",,"156,650",,,,"4,455",,,
億豐,8464,"2,713,003","1,681,835","644,498","2,671,004","1,892,537","1,140,333","459,917","1,926,249","1,391,134","877,844",,"1,516,774",,,,"1,263,488",,,
美吉吉-KY,8466,"431,120","294,770","154,379","436,651","294,288","307,342","127,351","340,870",,,,"433,318",,,,,,,
